student_id,gender,age,filiere,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed
ENSPD003144,Male,18.0,Mecanique,2,88.9,11.0,67.1,44.4,85.6,1.0,3.0,16.1,Yes,No,Middle,1.0,Yes,Salle 23,231.0,71.5,1.0
ENSPD003145,Male,22.0,Mecanique,4,96.7,3.0,76.7,54.1,39.0,0.0,2.2,14.6,Yes,No,Middle,0.0,Yes,Salle 5,178.0,55.8,1.0
ENSPD003146,Male,18.0,Telecom,2,67.1,33.0,86.8,68.5,71.2,0.0,0.1,3.3,Yes,Yes,Middle,0.0,Yes,Salle 10,161.0,66.9,1.0
ENSPD003147,Female,22.0,Electrique,2,64.0,36.0,85.4,68.0,72.4,1.0,4.5,28.0,No,No,Middle,1.0,Yes,Salle 2,185.0,68.3,1.0
ENSPD003148,Female,24.0,Informatique,2,100.0,0.0,59.2,66.6,0.0,2.0,1.7,12.9,Yes,No,Middle,1.0,No,Salle 9,298.0,34.8,0.0
ENSPD003149,Female,21.0,Telecom,1,79.9,20.0,80.5,60.9,31.7,1.0,5.1,22.4,Yes,No,Middle,1.0,Yes,Salle 1,121.0,47.9,0.0
ENSPD003150,Male,25.0,Energetique,5,85.0,15.0,68.7,77.5,54.8,0.0,6.6,29.7,Yes,Yes,Middle,1.0,Yes,Salle 10,40.0,70.8,1.0
ENSPD003151,Female,19.0,Informatique,1,73.7,26.0,81.8,57.4,12.3,2.0,1.4,15.1,No,Yes,Middle,1.0,Yes,Salle 6,248.0,39.2,0.0
ENSPD003152,Male,24.0,Telecom,2,87.9,12.0,73.5,87.0,37.2,2.0,5.0,22.5,No,No,Middle,1.0,Yes,Salle 26,161.0,57.8,1.0
ENSPD003153,Female,23.0,Mecanique,2,93.5,6.0,69.1,61.6,63.5,4.0,0.9,5.4,No,No,Middle,6.0,No,Salle 26,231.0,52.9,1.0
ENSPD003154,Male,19.0,GenieCivil,1,85.6,14.0,71.5,73.8,62.2,0.0,0.6,4.0,No,Yes,Middle,5.0,Yes,Salle 8,149.0,69.9,1.0
ENSPD003155,Male,27.0,Telecom,1,100.0,0.0,68.8,70.8,70.1,2.0,0.2,6.1,No,No,Middle,1.0,Yes,Salle 25,121.0,72.1,1.0
ENSPD003156,Female,22.0,Energetique,1,78.1,22.0,69.4,49.9,73.0,2.0,1.2,10.7,Yes,No,Low,0.0,No,Salle 23,83.0,57.6,1.0
ENSPD003157,Female,20.0,Mecanique,2,78.8,21.0,62.6,55.6,30.4,1.0,2.3,16.9,No,No,Middle,0.0,Yes,Salle 6,231.0,43.1,0.0
ENSPD003158,Male,19.0,Informatique,4,84.8,15.0,61.2,70.4,38.3,0.0,7.5,32.1,Yes,Yes,Middle,1.0,Yes,Salle 17,230.0,52.9,1.0
ENSPD003159,Female,22.0,Informatique,2,87.6,12.0,91.4,78.5,79.2,1.0,1.5,11.5,Yes,No,Low,1.0,Yes,Salle 26,298.0,77.2,1.0
ENSPD003160,Male,22.0,Electrique,1,84.7,15.0,72.2,30.5,94.5,0.0,2.7,17.8,Yes,No,Middle,0.0,Yes,Salle 19,143.0,69.2,1.0
ENSPD003161,Male,22.0,Informatique,3,66.6,33.0,56.4,73.3,44.7,0.0,4.5,21.3,Yes,No,Middle,1.0,Yes,Salle 16,263.0,46.3,0.0
ENSPD003162,Male,21.0,GenieCivil,5,85.8,14.0,60.8,53.8,69.2,4.0,1.6,14.7,Yes,No,Middle,0.0,Yes,Salle 13,70.0,63.2,1.0
ENSPD003163,Male,23.0,Informatique,2,77.5,22.0,80.8,82.3,80.1,0.0,0.4,14.2,No,No,Middle,1.0,No,Salle 14,298.0,80.0,1.0
ENSPD003164,Male,21.0,GenieCivil,2,75.0,25.0,54.0,28.9,63.5,3.0,3.8,22.1,Yes,No,Middle,0.0,No,Salle 27,177.0,51.9,1.0
ENSPD003165,Male,18.0,Informatique,5,82.4,18.0,65.1,100.0,59.0,2.0,1.7,18.8,No,Yes,Middle,1.0,Yes,Salle 25,109.0,63.6,1.0
ENSPD003166,Male,22.0,Telecom,1,70.5,30.0,43.9,46.0,51.2,1.0,1.4,12.2,No,No,Middle,1.0,Yes,Salle 25,121.0,50.3,1.0
ENSPD003167,Female,17.0,Informatique,3,68.4,32.0,39.1,87.7,100.0,1.0,2.1,5.7,Yes,No,Middle,1.0,No,Salle 19,263.0,69.2,1.0
ENSPD003168,Male,23.0,Mecanique,2,50.6,49.0,45.5,60.8,65.9,3.0,0.1,7.5,Yes,No,Middle,0.0,No,Salle 8,231.0,49.0,0.0
ENSPD003169,Female,20.0,Telecom,5,100.0,0.0,47.3,47.3,71.8,0.0,0.4,11.1,Yes,No,High,0.0,Yes,Salle 19,60.0,64.3,1.0
ENSPD003170,Male,22.0,Chimie,5,88.7,11.0,85.8,66.8,70.5,1.0,0.7,2.5,Yes,No,Low,1.0,Yes,Salle 14,48.0,72.8,1.0
ENSPD003171,Female,25.0,Informatique,4,80.6,19.0,64.3,61.6,47.8,2.0,1.4,12.8,No,No,Middle,1.0,Yes,Salle 28,230.0,64.3,1.0
ENSPD003172,Male,20.0,Informatique,2,74.0,26.0,59.6,34.1,65.0,0.0,3.7,18.1,Yes,No,Middle,1.0,Yes,Salle 22,298.0,49.3,0.0
ENSPD003173,Male,24.0,Chimie,2,47.5,52.0,43.3,74.6,57.6,4.0,1.8,14.6,Yes,No,Middle,1.0,No,Salle 19,119.0,52.0,1.0
ENSPD003174,Male,21.0,Mecanique,2,73.3,27.0,62.9,61.8,57.2,0.0,0.2,6.9,No,No,Middle,0.0,Yes,Salle 11,231.0,64.2,1.0
ENSPD003175,Male,26.0,Chimie,4,90.6,9.0,38.9,72.4,70.3,2.0,1.0,10.9,No,Yes,Middle,2.0,No,Salle 22,93.0,62.2,1.0
ENSPD003176,Male,21.0,GenieCivil,5,93.3,7.0,65.1,62.2,45.7,1.0,1.6,13.7,Yes,No,Middle,1.0,Yes,Salle 20,70.0,56.3,1.0
ENSPD003177,Female,20.0,Mecanique,2,89.7,10.0,96.0,51.7,39.9,2.0,0.6,7.1,Yes,No,Middle,1.0,Yes,Salle 15,231.0,58.9,1.0
ENSPD003178,Female,23.0,GenieCivil,3,83.9,16.0,75.0,42.0,74.1,2.0,0.1,3.7,Yes,No,High,3.0,Yes,Salle 16,185.0,60.8,1.0
ENSPD003179,Female,21.0,Chimie,1,97.6,2.0,61.9,74.1,53.4,1.0,1.0,10.4,No,Yes,Low,1.0,Yes,Salle 13,96.0,65.0,1.0
ENSPD003180,Female,20.0,Telecom,2,78.1,22.0,65.1,74.0,57.1,0.0,1.4,8.7,Yes,No,Middle,1.0,No,Salle 11,161.0,64.1,1.0
ENSPD003181,Male,21.0,Informatique,3,95.0,5.0,57.2,73.9,25.4,1.0,4.7,21.0,No,No,Low,3.0,Yes,Salle 11,263.0,47.9,0.0
ENSPD003182,Male,22.0,GenieCivil,2,77.4,23.0,53.0,69.7,83.3,1.0,4.8,25.5,Yes,Yes,Middle,1.0,No,Salle 15,177.0,66.9,1.0
ENSPD003183,Male,25.0,Informatique,2,71.4,29.0,90.6,79.0,74.5,1.0,1.4,8.2,No,No,Low,2.0,Yes,Salle 6,298.0,77.6,1.0
ENSPD003184,Male,18.0,GenieCivil,1,69.9,30.0,47.9,87.3,78.2,1.0,1.3,9.4,Yes,Yes,Middle,2.0,Yes,Salle 9,149.0,66.2,1.0
ENSPD003185,Male,22.0,Telecom,4,69.2,31.0,59.7,28.2,71.7,2.0,2.0,10.9,No,No,Middle,1.0,Yes,Salle 29,121.0,49.7,0.0
ENSPD003186,Male,23.0,Mecanique,4,89.9,10.0,69.6,19.8,33.7,1.0,0.6,13.6,No,No,Low,1.0,Yes,Salle 3,178.0,37.9,0.0
ENSPD003187,Male,22.0,Energetique,5,73.1,27.0,51.0,92.9,68.6,0.0,0.7,8.2,Yes,No,High,0.0,Yes,Salle 30,40.0,65.7,1.0
ENSPD003188,Male,25.0,Electrique,4,69.6,30.0,74.8,37.9,51.8,1.0,1.4,0.0,No,No,Low,0.0,No,Salle 22,157.0,43.6,0.0
ENSPD003189,Female,22.0,Energetique,3,90.6,9.0,60.4,42.4,63.5,0.0,0.2,10.8,No,No,Middle,1.0,Yes,Salle 19,104.0,52.8,1.0
ENSPD003190,Female,22.0,Chimie,2,85.9,14.0,75.0,56.8,74.0,1.0,0.4,11.5,Yes,No,Low,3.0,Yes,Salle 27,119.0,68.4,1.0
ENSPD003191,Male,23.0,Informatique,5,93.6,6.0,73.8,32.2,97.2,1.0,1.4,21.6,No,No,Middle,2.0,Yes,Salle 10,109.0,68.0,1.0
ENSPD003192,Female,22.0,Mecanique,3,88.2,12.0,61.4,55.1,93.9,1.0,0.5,7.2,Yes,No,Middle,1.0,Yes,Salle 10,212.0,74.7,1.0
ENSPD003193,Female,21.0,Mecanique,3,73.0,27.0,90.7,44.9,76.4,0.0,0.3,3.7,No,No,Middle,1.0,No,Salle 21,212.0,63.4,1.0
ENSPD003194,Male,23.0,Informatique,3,82.9,17.0,55.0,57.8,63.5,1.0,1.4,11.1,No,No,Middle,0.0,No,Salle 26,263.0,59.4,1.0
ENSPD003195,Male,21.0,GenieCivil,4,83.5,16.0,85.2,67.0,59.7,2.0,2.1,7.0,No,No,Middle,1.0,Yes,Salle 14,173.0,67.3,1.0
ENSPD003196,Male,21.0,GenieCivil,1,71.0,29.0,82.6,55.8,45.9,4.0,0.1,5.0,No,No,Middle,0.0,No,Salle 25,149.0,56.4,1.0
ENSPD003197,Female,21.0,Energetique,2,68.7,31.0,91.6,61.6,58.6,3.0,3.0,15.2,Yes,No,High,0.0,Yes,Salle 5,71.0,62.7,1.0
ENSPD003198,Female,25.0,GenieCivil,3,73.8,26.0,67.6,61.6,82.2,2.0,1.9,12.3,No,Yes,Low,3.0,Yes,Salle 4,185.0,73.3,1.0
ENSPD003199,Male,17.0,Chimie,4,100.0,0.0,65.1,80.8,100.0,1.0,1.0,12.6,Yes,Yes,Middle,1.0,Yes,Salle 27,93.0,79.3,1.0
ENSPD003200,Male,23.0,Energetique,3,77.0,23.0,96.2,90.9,47.7,1.0,8.2,39.0,Yes,No,High,2.0,Yes,Salle 13,104.0,72.7,1.0
ENSPD003201,Male,22.0,Telecom,2,96.8,3.0,60.0,58.1,24.1,0.0,0.0,0.4,No,No,Low,0.0,No,Salle 3,161.0,50.2,1.0
ENSPD003202,Male,19.0,Informatique,2,76.4,24.0,52.8,94.8,53.4,2.0,1.6,7.4,No,No,Low,0.0,No,Salle 13,298.0,63.8,1.0
ENSPD003203,Male,23.0,GenieCivil,4,92.7,7.0,62.2,77.8,82.1,2.0,0.3,7.2,No,No,Low,0.0,Yes,Salle 7,173.0,73.0,0.0
ENSPD003204,Female,23.0,Mecanique,4,92.8,7.0,50.3,39.8,100.0,0.0,1.4,10.2,Yes,No,Middle,0.0,Yes,Salle 12,178.0,66.5,1.0
ENSPD003205,Female,23.0,Mecanique,3,93.4,7.0,72.9,39.3,90.2,1.0,0.3,5.9,Yes,No,Middle,2.0,Yes,Salle 11,212.0,71.1,1.0
ENSPD003206,Female,17.0,Mecanique,2,86.7,13.0,55.9,51.6,89.7,0.0,2.2,16.0,Yes,No,Low,1.0,No,Salle 23,231.0,63.6,1.0
ENSPD003207,Female,25.0,Telecom,5,98.5,2.0,60.7,88.0,63.5,1.0,1.0,9.6,Yes,No,Low,2.0,Yes,Salle 26,60.0,65.9,1.0
ENSPD003208,Female,21.0,GenieCivil,3,86.5,14.0,79.5,53.0,47.6,0.0,8.6,40.1,Yes,No,Middle,0.0,Yes,Salle 3,185.0,56.3,1.0
ENSPD003209,Male,23.0,GenieCivil,4,100.0,0.0,65.1,27.9,63.5,1.0,2.1,16.8,Yes,No,Low,1.0,No,Salle 18,173.0,47.1,0.0
ENSPD003210,Female,22.0,Energetique,1,62.6,37.0,65.2,57.9,50.7,1.0,5.0,32.7,No,No,Middle,1.0,Yes,Salle 17,83.0,55.3,1.0
ENSPD003211,Male,20.0,Informatique,2,86.2,14.0,67.6,26.3,82.3,2.0,0.6,8.6,Yes,No,Middle,2.0,No,Salle 26,298.0,59.3,1.0
ENSPD003212,Female,23.0,GenieCivil,4,85.4,15.0,65.2,43.0,96.5,1.0,0.8,20.5,No,No,Middle,0.0,Yes,Salle 22,173.0,71.2,1.0
ENSPD003213,Male,21.0,Chimie,1,70.8,29.0,58.5,51.4,70.9,1.0,0.9,9.2,Yes,No,Low,1.0,No,Salle 14,96.0,60.8,1.0
ENSPD003214,Female,18.0,Informatique,3,89.0,11.0,65.0,64.7,58.9,1.0,3.6,19.9,Yes,Yes,Middle,1.0,Yes,Salle 29,263.0,58.9,1.0
ENSPD003215,Male,24.0,Electrique,3,64.1,36.0,72.4,80.4,63.5,1.0,0.5,14.8,Yes,No,High,0.0,No,Salle 27,188.0,56.9,1.0
ENSPD003216,Male,20.0,Mecanique,4,74.1,26.0,63.1,74.5,61.7,2.0,5.9,27.9,No,No,Low,0.0,Yes,Salle 11,178.0,66.3,1.0
ENSPD003217,Male,20.0,Telecom,2,58.0,42.0,71.3,40.8,68.1,1.0,0.1,0.0,Yes,No,Low,1.0,No,Salle 21,161.0,58.3,1.0
ENSPD003218,Male,21.0,Mecanique,1,100.0,0.0,52.4,55.3,34.7,2.0,4.4,18.2,No,Yes,Middle,1.0,Yes,Salle 7,186.0,43.4,0.0
ENSPD003219,Female,23.0,Mecanique,5,79.2,21.0,55.9,63.4,82.4,1.0,1.4,13.4,No,No,Low,1.0,Yes,Salle 19,67.0,67.2,1.0
ENSPD003220,Female,22.0,Electrique,3,100.0,0.0,54.0,57.3,55.5,3.0,1.5,13.0,No,No,Middle,1.0,No,Salle 4,188.0,52.3,1.0
ENSPD003221,Male,23.0,Informatique,1,91.6,8.0,56.5,57.2,63.5,1.0,11.9,48.9,Yes,Yes,Middle,0.0,No,Salle 11,248.0,65.9,1.0
ENSPD003222,Male,19.0,Mecanique,1,87.4,13.0,84.3,31.0,63.8,1.0,4.1,13.6,No,No,Low,1.0,No,Salle 11,186.0,54.9,1.0
ENSPD003223,Male,21.0,GenieCivil,5,75.0,25.0,75.9,41.3,69.9,1.0,4.7,22.3,No,No,Middle,1.0,Yes,Salle 1,70.0,55.0,1.0
ENSPD003224,Male,22.0,Mecanique,1,69.4,31.0,48.8,54.7,50.0,1.0,1.8,17.0,No,No,High,1.0,Yes,Salle 3,186.0,48.7,0.0
ENSPD003225,Male,26.0,GenieCivil,3,88.3,12.0,71.6,6.3,57.1,0.0,6.3,29.7,Yes,No,High,0.0,Yes,Salle 27,185.0,51.4,1.0
ENSPD003226,Female,22.0,Electrique,2,81.1,19.0,59.1,73.5,76.8,2.0,1.4,12.8,Yes,Yes,Middle,1.0,No,Salle 28,185.0,67.7,1.0
ENSPD003227,Male,24.0,Electrique,4,65.9,34.0,54.8,37.3,61.4,0.0,3.4,14.2,Yes,Yes,Middle,0.0,Yes,Salle 18,157.0,48.4,0.0
ENSPD003228,Male,22.0,Electrique,4,63.8,36.0,42.7,74.4,41.9,0.0,2.6,14.1,Yes,No,Middle,1.0,No,Salle 6,157.0,50.8,1.0
ENSPD003229,Male,21.0,Mecanique,3,70.5,30.0,79.6,72.8,66.2,0.0,3.0,19.1,No,No,Middle,2.0,Yes,Salle 23,212.0,72.8,1.0
ENSPD003230,Male,22.0,Informatique,1,100.0,0.0,44.5,52.2,71.7,0.0,2.0,12.2,Yes,No,Middle,2.0,Yes,Salle 2,248.0,58.6,1.0
ENSPD003231,Male,22.0,Chimie,4,100.0,0.0,64.2,80.0,63.5,3.0,2.6,14.7,Yes,No,High,0.0,No,Salle 16,93.0,82.5,1.0
ENSPD003232,Female,23.0,Telecom,2,84.5,16.0,50.8,75.4,87.1,1.0,1.1,13.9,Yes,No,Middle,0.0,Yes,Salle 23,161.0,72.0,1.0
ENSPD003233,Male,25.0,Mecanique,5,83.8,16.0,76.6,56.4,62.7,0.0,2.5,11.9,Yes,No,Middle,3.0,No,Salle 3,67.0,66.2,1.0
ENSPD003234,Male,23.0,GenieCivil,3,78.0,22.0,60.0,54.4,53.1,3.0,0.6,9.3,No,No,Middle,1.0,No,Salle 6,185.0,53.2,1.0
ENSPD003235,Male,24.0,GenieCivil,3,70.8,29.0,63.0,81.8,59.4,0.0,2.0,12.4,No,No,Middle,2.0,Yes,Salle 24,185.0,67.8,1.0
ENSPD003236,Male,20.0,GenieCivil,1,98.5,2.0,63.5,66.2,53.5,1.0,1.5,17.6,No,No,Low,0.0,Yes,Salle 15,149.0,61.8,1.0
ENSPD003237,Male,21.0,Electrique,4,100.0,0.0,69.5,80.8,74.1,2.0,4.6,26.9,Yes,No,Middle,1.0,No,Salle 18,157.0,69.6,1.0
ENSPD003238,Female,21.0,Informatique,2,71.3,29.0,65.2,19.0,84.8,0.0,1.4,19.1,Yes,Yes,Low,0.0,No,Salle 9,298.0,58.6,1.0
ENSPD003239,Female,23.0,Chimie,2,81.0,19.0,64.4,63.8,88.8,0.0,1.8,14.7,Yes,Yes,Low,1.0,Yes,Salle 14,119.0,76.9,1.0
ENSPD003240,Male,21.0,Informatique,1,76.6,23.0,57.2,33.6,55.8,1.0,0.8,6.2,Yes,No,Middle,1.0,No,Salle 8,248.0,49.3,0.0
ENSPD003241,Male,23.0,GenieCivil,1,77.0,23.0,41.4,61.5,53.8,3.0,4.0,26.7,Yes,No,High,2.0,No,Salle 1,149.0,49.3,0.0
ENSPD003242,Male,20.0,Telecom,1,96.2,4.0,48.2,74.8,55.6,2.0,0.1,6.8,Yes,No,Middle,1.0,No,Salle 26,121.0,64.9,1.0
ENSPD003243,Male,22.0,GenieCivil,2,66.3,34.0,65.1,93.3,25.4,0.0,4.6,24.3,Yes,No,Low,1.0,Yes,Salle 17,177.0,58.0,1.0
ENSPD003244,Female,23.0,Informatique,4,87.6,12.0,60.4,61.6,39.9,0.0,2.1,10.2,Yes,No,High,1.0,Yes,Salle 11,230.0,45.7,0.0
ENSPD003245,Female,18.0,Energetique,2,90.7,9.0,55.0,52.5,63.3,1.0,0.4,11.5,Yes,No,Middle,0.0,Yes,Salle 26,71.0,57.8,1.0
ENSPD003246,Male,26.0,Telecom,4,80.3,20.0,43.9,60.3,71.6,0.0,4.7,22.1,Yes,No,Middle,1.0,Yes,Salle 4,121.0,61.1,1.0
ENSPD003247,Male,21.0,Chimie,1,92.7,7.0,39.2,44.5,73.8,2.0,0.8,6.1,Yes,No,Middle,0.0,No,Salle 8,96.0,52.7,1.0
ENSPD003248,Male,18.0,GenieCivil,3,83.8,16.0,54.5,79.6,48.4,2.0,0.4,7.8,Yes,No,Middle,1.0,Yes,Salle 24,185.0,58.2,1.0
ENSPD003249,Female,22.0,Informatique,3,96.6,3.0,78.3,61.6,54.2,1.0,0.8,5.7,No,No,Middle,1.0,Yes,Salle 23,263.0,65.9,1.0
ENSPD003250,Female,22.0,Energetique,5,63.7,36.0,56.6,64.2,58.6,5.0,6.5,28.0,Yes,No,Low,0.0,Yes,Salle 14,40.0,55.2,1.0
ENSPD003251,Male,22.0,GenieCivil,4,77.8,22.0,71.0,73.2,56.4,0.0,2.8,12.5,Yes,Yes,Low,1.0,Yes,Salle 7,173.0,64.8,1.0
ENSPD003252,Male,24.0,Telecom,2,81.1,19.0,56.0,60.7,77.8,4.0,5.0,29.1,No,No,Middle,0.0,Yes,Salle 27,161.0,63.0,1.0
ENSPD003253,Female,23.0,Mecanique,4,49.9,50.0,74.6,47.3,37.8,1.0,0.7,13.5,Yes,No,Middle,1.0,Yes,Salle 11,178.0,48.9,0.0
ENSPD003254,Male,23.0,Mecanique,1,69.0,31.0,59.7,60.9,41.0,2.0,0.2,13.4,Yes,No,Middle,0.0,Yes,Salle 19,186.0,45.0,0.0
ENSPD003255,Male,23.0,Energetique,3,72.2,28.0,46.5,46.6,58.0,1.0,1.7,15.5,Yes,No,Middle,2.0,Yes,Salle 2,104.0,45.9,0.0
ENSPD003256,Male,22.0,GenieCivil,1,93.4,7.0,61.0,63.9,36.7,0.0,1.3,0.9,Yes,No,High,2.0,No,Salle 4,149.0,48.8,0.0
ENSPD003257,Female,26.0,Informatique,2,73.5,26.0,92.5,79.9,26.0,0.0,2.6,11.5,Yes,No,Middle,1.0,Yes,Salle 12,298.0,60.8,1.0
ENSPD003258,Male,19.0,Informatique,2,72.2,28.0,91.8,40.9,34.1,0.0,1.6,11.5,Yes,No,Middle,0.0,Yes,Salle 20,298.0,53.5,1.0
ENSPD003259,Male,22.0,GenieCivil,4,91.8,8.0,72.3,34.4,59.1,1.0,1.0,18.6,Yes,No,Middle,2.0,Yes,Salle 23,173.0,54.6,1.0
ENSPD003260,Female,22.0,Informatique,3,62.6,37.0,62.9,62.9,76.6,2.0,0.0,6.6,Yes,No,Middle,0.0,Yes,Salle 26,263.0,60.1,1.0
ENSPD003261,Male,24.0,GenieCivil,4,57.1,43.0,69.6,48.2,77.0,0.0,1.3,6.9,Yes,No,High,1.0,Yes,Salle 17,173.0,67.2,1.0
ENSPD003262,Male,20.0,GenieCivil,3,77.7,22.0,69.8,62.6,95.8,2.0,0.3,3.3,Yes,No,Middle,0.0,Yes,Salle 11,185.0,75.7,1.0
ENSPD003263,Male,19.0,Chimie,1,64.6,35.0,64.4,67.8,66.0,1.0,5.1,18.4,Yes,No,Low,2.0,Yes,Salle 19,96.0,66.0,1.0
ENSPD003264,Male,22.0,Mecanique,4,65.1,35.0,71.6,23.4,68.7,1.0,5.1,25.1,Yes,Yes,Low,2.0,Yes,Salle 25,178.0,56.6,1.0
ENSPD003265,Female,23.0,Energetique,4,88.9,11.0,68.1,74.4,59.0,0.0,3.3,11.9,No,No,Middle,1.0,Yes,Salle 30,70.0,61.2,1.0
ENSPD003266,Male,25.0,Informatique,4,92.5,8.0,60.3,40.9,60.0,1.0,0.3,0.0,Yes,No,Middle,2.0,Yes,Salle 18,230.0,52.0,1.0
ENSPD003267,Male,19.0,Electrique,3,91.5,8.0,47.1,61.6,100.0,2.0,0.3,2.5,Yes,Yes,Low,1.0,Yes,Salle 20,188.0,76.6,1.0
ENSPD003268,Male,24.0,Informatique,4,95.3,5.0,58.1,50.1,69.2,0.0,1.7,11.5,No,No,Middle,2.0,Yes,Salle 18,230.0,59.8,1.0
ENSPD003269,Female,27.0,Chimie,4,96.9,3.0,77.0,52.1,71.0,2.0,2.6,15.7,Yes,No,Middle,1.0,Yes,Salle 30,93.0,67.7,1.0
ENSPD003270,Female,21.0,Energetique,1,56.5,44.0,64.5,92.5,41.1,2.0,4.7,25.4,No,No,Low,1.0,No,Salle 23,83.0,60.9,1.0
ENSPD003271,Male,19.0,Telecom,1,82.2,13.0,69.5,67.7,72.2,2.0,4.5,23.0,Yes,No,Low,0.0,Yes,Salle 1,121.0,70.2,1.0
ENSPD003272,Male,21.0,Electrique,1,75.6,24.0,60.8,78.3,77.2,0.0,0.3,5.8,Yes,No,Middle,1.0,No,Salle 21,143.0,69.6,1.0
ENSPD003273,Female,22.0,GenieCivil,2,73.0,27.0,49.1,64.7,86.2,2.0,10.8,49.8,Yes,No,Middle,1.0,Yes,Salle 13,177.0,63.6,1.0
ENSPD003274,Male,23.0,Telecom,3,88.7,11.0,61.4,73.2,76.6,1.0,0.3,10.8,Yes,No,Middle,0.0,Yes,Salle 25,154.0,68.3,1.0
ENSPD003275,Female,21.0,Energetique,5,61.2,39.0,49.7,69.5,61.5,1.0,3.7,15.8,Yes,No,Middle,5.0,No,Salle 9,40.0,58.7,1.0
ENSPD003276,Female,25.0,Energetique,2,61.0,39.0,48.7,66.6,60.6,2.0,1.8,13.5,Yes,No,Middle,0.0,Yes,Salle 20,71.0,51.9,1.0
ENSPD003277,Female,20.0,Mecanique,4,89.6,10.0,83.1,81.9,62.6,0.0,2.3,14.3,No,Yes,High,0.0,Yes,Salle 3,178.0,70.0,1.0
ENSPD003278,Male,19.0,Energetique,3,87.9,12.0,58.7,64.8,66.1,2.0,1.9,14.2,Yes,No,Middle,0.0,Yes,Salle 15,104.0,61.3,1.0
ENSPD003279,Male,24.0,Informatique,1,83.6,16.0,53.9,100.0,89.4,1.0,4.1,20.6,No,Yes,High,1.0,Yes,Salle 30,248.0,78.1,1.0
ENSPD003280,Female,17.0,Mecanique,1,82.2,29.0,89.3,79.3,85.5,1.0,2.0,9.4,No,No,Middle,3.0,Yes,Salle 4,186.0,82.4,1.0
ENSPD003281,Male,22.0,Informatique,3,90.9,9.0,65.1,41.5,79.1,1.0,3.8,19.6,Yes,No,Middle,0.0,No,Salle 11,263.0,72.7,1.0
ENSPD003282,Male,28.0,Mecanique,3,90.2,10.0,59.4,58.8,100.0,1.0,0.3,3.3,Yes,No,Middle,1.0,No,Salle 4,212.0,76.3,1.0
ENSPD003283,Female,22.0,Chimie,5,83.0,17.0,71.4,69.1,10.9,2.0,4.0,17.0,No,Yes,Middle,2.0,Yes,Salle 10,48.0,44.7,0.0
ENSPD003284,Female,20.0,Telecom,2,67.9,32.0,61.5,62.8,54.8,2.0,9.9,49.3,No,No,Middle,1.0,Yes,Salle 11,161.0,48.4,0.0
ENSPD003285,Male,22.0,Chimie,4,76.9,23.0,54.6,74.4,63.8,4.0,2.2,14.4,Yes,No,Middle,0.0,No,Salle 28,93.0,61.9,1.0
ENSPD003286,Male,22.0,Electrique,2,92.1,8.0,72.1,76.3,50.6,1.0,7.5,27.1,Yes,No,Middle,1.0,Yes,Salle 7,185.0,61.9,1.0
ENSPD003287,Male,22.0,GenieCivil,3,97.9,2.0,60.1,37.5,45.4,0.0,0.5,0.0,Yes,No,Middle,0.0,Yes,Salle 17,185.0,50.1,1.0
ENSPD003288,Male,23.0,Electrique,3,78.1,22.0,66.1,85.1,29.7,1.0,3.5,18.4,Yes,No,Middle,3.0,Yes,Salle 24,188.0,52.9,1.0
ENSPD003289,Female,20.0,Mecanique,1,79.0,21.0,80.3,53.1,57.8,1.0,0.4,4.1,Yes,No,Middle,4.0,Yes,Salle 28,186.0,58.4,1.0
ENSPD003290,Male,25.0,Telecom,1,80.1,20.0,78.7,61.6,81.9,4.0,1.5,11.1,Yes,No,Middle,0.0,Yes,Salle 30,121.0,71.6,1.0
ENSPD003291,Male,22.0,Electrique,1,85.3,15.0,56.7,51.2,79.5,0.0,2.2,14.8,Yes,No,Low,0.0,Yes,Salle 16,143.0,61.6,1.0
ENSPD003292,Female,23.0,Electrique,2,75.0,25.0,72.3,76.6,49.0,2.0,1.4,13.7,Yes,No,Middle,0.0,No,Salle 22,185.0,61.3,1.0
ENSPD003293,Male,21.0,GenieCivil,4,47.3,53.0,48.1,57.2,68.4,2.0,2.2,10.7,Yes,No,Middle,0.0,Yes,Salle 2,173.0,52.2,1.0
ENSPD003294,Male,25.0,Telecom,1,96.3,4.0,71.8,50.1,91.2,2.0,0.8,12.1,No,No,High,0.0,Yes,Salle 16,121.0,75.0,1.0
ENSPD003295,Female,21.0,Mecanique,3,100.0,0.0,67.2,54.4,33.6,2.0,7.3,29.5,Yes,No,High,2.0,Yes,Salle 14,212.0,47.4,0.0
ENSPD003296,Male,23.0,Mecanique,2,74.7,25.0,70.7,29.7,60.8,0.0,1.4,9.9,Yes,No,Middle,0.0,Yes,Salle 30,231.0,53.3,1.0
ENSPD003297,Female,20.0,Chimie,4,69.2,31.0,60.5,46.8,69.7,1.0,1.9,14.9,No,No,Middle,1.0,Yes,Salle 23,93.0,52.1,1.0
ENSPD003298,Male,20.0,GenieCivil,4,80.4,20.0,96.3,39.7,64.2,1.0,4.0,18.4,No,No,Middle,1.0,Yes,Salle 25,173.0,62.4,1.0
