student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD001951,Male,19.0,3,0.47900466562986,34.0,0.3307349665924276,0.29600000000000004,0.6970000000000001,1.0,2.8,16.8,No,No,Low,1.0,Yes,Salle 4,263.0,0.2847222222222222,0.0,0.34888430446057195,0.133,61.36358885017421,1,0,1,0,False,False,False,True,False,False
ENSPD001952,Male,19.0,4,0.5303265940902021,30.0,0.44543429844098004,0.629,0.807,3.0,1.4,11.5,No,Yes,High,0.0,Yes,Salle 4,157.0,0.5569444444444444,1.0,0.21244533890834014,0.41879999999999995,61.800132802124836,1,1,1,0,True,False,False,False,False,False
ENSPD001953,Female,23.0,3,0.9051321928460342,6.0,0.5501113585746102,0.619,0.257,0.0,0.1,7.1,No,Yes,Middle,0.0,Yes,Salle 12,130.0,0.3375,0.0,0.4970605985817076,0.0,61.93600823045268,0,1,1,0,False,False,False,False,False,False
ENSPD001954,Female,24.0,3,0.8320373250388803,11.0,0.8685968819599109,0.693,0.506,1.0,1.3,14.9,Yes,No,Low,3.0,Yes,Salle 16,212.0,0.6222222222222222,1.0,0.2805190872624084,0.1784,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD001955,Other,19.0,1,0.9782270606531881,1.0,0.4309576837416481,0.775,0.44700000000000006,2.0,0.1,7.9,Yes,No,Middle,1.0,No,Salle 22,149.0,0.4722222222222222,1.0,0.41466528335194286,0.3944,61.453713527851455,2,0,0,1,False,False,True,False,False,False
ENSPD001956,Male,24.0,2,0.5925349922239501,26.0,0.6124721603563474,0.809,0.89,1.0,0.9,11.5,No,No,Middle,0.0,No,Salle 27,185.0,0.7166666666666666,1.0,0.17465930151460005,0.1476,61.800132802124836,1,0,0,0,True,False,False,False,False,False
ENSPD001957,Female,22.0,1,0.7760497667185068,14.0,0.7071269487750558,0.33,0.598,0.0,0.9,6.8,Yes,No,Middle,1.0,No,Salle 3,149.0,0.47777777777777775,1.0,0.33728425879563595,0.0,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD001958,Male,24.0,4,0.7993779160186624,13.0,0.8585746102449888,0.61,0.537,1.0,3.5,13.3,Yes,No,Middle,4.0,Yes,Salle 29,121.0,0.5569444444444444,1.0,0.30142924050130804,0.1742,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD001959,Female,22.0,5,0.8491446345256609,10.0,0.7405345211581292,0.9820000000000001,0.748,0.0,2.7,15.5,No,No,Middle,3.0,No,Salle 29,48.0,0.797222222222222,1.0,0.21819582057001688,0.0,61.93600823045268,0,0,0,0,False,False,False,False,False,False
ENSPD001960,Female,17.0,2,0.9300155520995333,4.0,0.6113585746102449,0.6409999999999999,0.521,1.0,4.5,21.5,Yes,No,Middle,1.0,Yes,Salle 28,298.0,0.4986111111111111,1.0,0.3795437373339443,0.191,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001961,Male,22.0,1,0.5863141524105754,27.0,0.755011135857461,0.47000000000000003,0.637,1.0,0.3,8.3,Yes,No,Middle,3.0,No,Salle 26,143.0,0.5527777777777778,1.0,0.23276002290076372,0.1468,61.800132802124836,1,0,0,1,True,False,False,False,False,False
ENSPD001962,Male,24.0,3,0.6982892690513217,19.0,0.40868596881959907,0.616,1.0,0.0,1.5,10.5,No,No,High,1.0,No,Salle 30,212.0,0.6027777777777776,1.0,0.24745411023385902,0.0,61.916933638443936,1,0,0,0,False,False,False,False,True,False
ENSPD001963,Female,20.0,4,0.6065318818040436,25.0,0.6703786191536749,0.551,0.997,1.0,0.0,9.2,Yes,No,Middle,0.0,Yes,Salle 10,157.0,0.7180555555555557,1.0,0.17814269384777018,0.1494,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD001964,Male,21.0,3,0.7107309486780716,19.0,0.7516703786191538,0.408,0.559,0.0,3.5,17.2,No,No,Middle,0.0,Yes,Salle 1,104.0,0.43333333333333335,1.0,0.34060929967746156,0.0,60.567119565217396,1,0,1,0,False,True,False,False,False,False
ENSPD001965,Male,22.0,1,0.8506998444790047,10.0,0.4510022271714923,0.7759999999999999,0.604,2.0,0.9,6.4,No,No,Middle,1.0,Yes,Salle 11,121.0,0.5013888888888889,1.0,0.3497675936314476,0.36160000000000003,61.59497568881685,1,0,1,0,False,False,False,False,False,True
ENSPD001966,Female,17.0,5,0.7231726283048211,38.0,0.5133630289532294,0.725,0.516,2.0,0.1,7.1,No,No,Middle,0.0,Yes,Salle 8,70.0,0.4805555555555555,1.0,0.31645773655195064,0.32880000000000004,61.453713527851455,0,0,1,0,False,False,True,False,False,False
ENSPD001967,Male,25.0,4,0.926905132192846,5.0,0.4766146993318485,0.38,0.255,3.0,0.8,8.6,No,No,Middle,0.0,Yes,Salle 26,178.0,0.22777777777777786,0.0,0.6369736028380677,0.5718,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD001968,Male,20.0,1,0.5069984447900465,32.0,0.7394209354120267,0.603,0.8470000000000001,1.0,0.7,9.3,No,No,Middle,3.0,Yes,Salle 23,186.0,0.6305555555555554,1.0,0.1775882286469325,0.1366,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD001969,Male,23.0,5,0.6625194401244167,22.0,0.6113585746102449,0.518,1.0,1.0,2.9,16.1,Yes,Yes,Low,2.0,Yes,Salle 25,70.0,0.7583333333333333,1.0,0.18110456178264325,0.1566,61.453713527851455,1,1,1,1,False,False,True,False,False,False
ENSPD001970,Male,22.0,2,0.9517884914463454,3.0,0.556792873051225,0.332,0.551,1.0,0.3,6.3,Yes,No,Middle,2.0,Yes,Salle 16,298.0,0.31805555555555554,0.0,0.5377950248577344,0.19380000000000003,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD001971,Male,25.0,2,0.7807153965785382,14.0,0.3964365256124721,0.365,0.47700000000000004,1.0,1.6,11.5,Yes,No,High,0.0,Yes,Salle 27,177.0,0.1972222222222222,0.0,0.6012323743546818,0.1718,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD001972,Female,23.0,2,0.7838258164852253,14.0,0.5991091314031181,0.616,0.585,0.0,3.2,18.3,Yes,No,Middle,2.0,No,Salle 28,298.0,0.3486111111111111,0.0,0.43382044033239897,0.0,61.36358885017421,0,0,0,1,False,False,False,True,False,False
ENSPD001973,Male,22.0,4,0.499222395023328,32.0,0.5155902004454344,0.609,0.635,0.0,2.7,20.7,Yes,No,Low,1.0,Yes,Salle 28,178.0,0.5208333333333334,1.0,0.21709574118545813,0.0,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD001974,Male,20.0,3,0.525660964230171,30.0,0.6514476614699333,0.538,0.413,1.0,5.5,25.0,No,No,Middle,0.0,No,Salle 13,263.0,0.3138888888888889,0.0,0.3474934342642325,0.139,61.36358885017421,1,0,0,0,False,False,False,True,False,False
ENSPD001975,Male,24.0,1,0.7231726283048211,7.0,0.4198218262806236,0.44700000000000006,0.5479999999999999,3.0,0.0,2.6,No,Yes,Low,3.0,Yes,Salle 9,83.0,0.4222222222222223,1.0,0.35274025653178764,0.4932000000000001,60.567119565217396,1,1,1,0,False,True,False,False,False,False
ENSPD001976,Female,18.0,5,0.609642301710731,25.0,0.6403118040089087,0.616,0.843,4.0,0.9,9.9,Yes,No,Low,1.0,Yes,Salle 1,48.0,0.6444444444444444,0.0,0.20380546290146653,0.5992000000000001,61.93600823045268,0,0,1,1,False,False,False,False,False,False
ENSPD001977,Male,23.0,1,0.6283048211508552,24.0,0.5367483296213809,0.755,0.665,1.0,0.9,7.9,Yes,No,Low,1.0,Yes,Salle 17,186.0,0.6916666666666667,1.0,0.19283844897382632,0.1522,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD001978,Male,20.0,4,0.900466562986003,6.0,0.4020044543429844,0.684,0.8940000000000001,3.0,0.1,11.1,Yes,No,Middle,2.0,Yes,Salle 1,230.0,0.6458333333333334,1.0,0.29065577524078257,0.5615999999999999,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD001979,Female,25.0,3,0.5241057542768274,31.0,0.388641425389755,0.8,0.713,2.0,3.4,21.4,Yes,Yes,Middle,0.0,Yes,Salle 16,185.0,0.5083333333333333,1.0,0.23128046481590844,0.2776,61.453713527851455,0,1,1,1,False,False,True,False,False,False
ENSPD001980,Female,22.0,1,0.7698289269051323,15.0,0.4131403118040089,0.579,0.42200000000000004,3.0,2.3,17.6,Yes,No,Middle,1.0,Yes,Salle 16,248.0,0.3375,0.0,0.4374264983429932,0.5112000000000001,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001981,Male,23.0,1,0.7278382581648523,18.0,0.5757238307349666,0.908,0.525,3.0,1.5,14.8,Yes,No,High,2.0,Yes,Salle 21,149.0,0.6097222222222222,1.0,0.2537373131237963,0.495,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD001982,Female,22.0,4,0.7200622083981337,18.0,0.6302895322939867,0.616,0.6900000000000001,2.0,1.0,6.4,No,No,Middle,1.0,No,Salle 22,121.0,0.6111111111111112,1.0,0.25071907479055466,0.328,61.59497568881685,0,0,0,0,False,False,False,False,False,True
ENSPD001983,Male,18.0,2,0.6236391912908242,24.0,0.6547884187082406,0.532,0.41500000000000004,2.0,4.5,23.5,Yes,Yes,High,0.0,Yes,Salle 13,185.0,0.46944444444444444,1.0,0.2863991562255743,0.30319999999999997,61.800132802124836,1,1,1,1,True,False,False,False,False,False
ENSPD001984,Male,20.0,3,0.6111975116640745,25.0,0.6614699331848551,0.637,0.39,1.0,0.6,10.1,Yes,Yes,Low,3.0,Yes,Salle 16,188.0,0.37777777777777777,1.0,0.33793025568849644,0.15,61.800132802124836,1,1,1,1,True,False,False,False,False,False
ENSPD001985,Male,23.0,3,0.5194401244167962,31.0,0.4832962138084633,0.395,0.402,0.0,0.8,8.2,No,No,Middle,0.0,Yes,Salle 20,185.0,0.31527777777777777,0.0,0.3435796572606046,0.0,61.453713527851455,1,0,1,0,False,False,True,False,False,False
ENSPD001986,Male,22.0,4,0.8102643856920683,12.0,0.7873051224944322,0.5650000000000001,0.635,0.0,6.1,25.8,No,Yes,Middle,0.0,No,Salle 7,121.0,0.6166666666666666,1.0,0.2763033221321537,0.0,61.59497568881685,1,1,0,0,False,False,False,False,False,True
ENSPD001987,Female,24.0,3,0.5956454121306377,26.0,0.5367483296213809,0.6970000000000001,0.5670000000000001,2.0,0.1,9.1,Yes,No,Middle,1.0,Yes,Salle 12,104.0,0.5652777777777778,1.0,0.2304744259908342,0.296,60.567119565217396,0,0,1,1,False,True,False,False,False,False
ENSPD001988,Male,23.0,2,0.900466562986003,6.0,0.6859688195991092,0.73,0.876,3.0,3.0,16.3,Yes,Yes,High,1.0,No,Salle 26,177.0,0.8180555555555555,1.0,0.2246182784025166,0.5615999999999999,61.453713527851455,1,1,0,1,False,False,True,False,False,False
ENSPD001989,Male,20.0,2,0.6780715396578537,21.0,0.5824053452115813,0.546,0.461,1.0,2.5,16.2,No,No,Middle,1.0,Yes,Salle 16,231.0,0.36249999999999993,0.0,0.3771389310726976,0.1586,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD001990,Female,20.0,4,0.5225505443234836,31.0,0.6726057906458797,1.0,0.635,2.0,4.6,11.5,Yes,Yes,Middle,1.0,Yes,Salle 16,173.0,0.4458333333333333,1.0,0.26143953895556515,0.2772,61.453713527851455,0,1,1,1,False,False,True,False,False,False
ENSPD001991,Female,22.0,2,0.6749611197511663,21.0,0.5746102449888641,0.589,0.614,0.0,0.2,11.9,No,No,Low,1.0,Yes,Salle 22,298.0,0.4916666666666667,1.0,0.29291248773751366,0.0,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD001992,Male,17.0,1,0.6438569206842922,23.0,0.6759465478841872,0.318,0.97,2.0,7.0,33.8,Yes,No,Middle,3.0,Yes,Salle 9,143.0,0.6069444444444445,1.0,0.22865337954067658,0.3084,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD001993,Female,25.0,5,0.9082426127527216,6.0,0.6091314031180401,0.838,0.635,1.0,1.4,0.0,Yes,No,Middle,1.0,Yes,Salle 15,70.0,0.5875,1.0,0.32117744187361874,0.1882,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD001994,Male,23.0,4,0.6516329704510108,22.0,0.6113585746102449,0.616,0.36600000000000005,3.0,0.8,8.9,No,Yes,Middle,1.0,Yes,Salle 17,230.0,0.4555555555555555,1.0,0.3045962057424001,0.46559999999999996,61.36358885017421,1,1,1,0,False,False,False,True,False,False
ENSPD001995,Female,24.0,1,0.6687402799377916,21.0,0.47327394209354123,0.662,0.315,2.0,0.2,6.9,Yes,No,Middle,2.0,Yes,Salle 25,248.0,0.3319444444444445,0.0,0.3974535898549605,0.3148,61.36358885017421,0,0,1,1,False,False,False,True,False,False
ENSPD001996,Female,19.0,5,0.9828926905132193,1.0,0.3151447661469933,0.536,0.88,0.0,0.1,0.0,Yes,No,High,2.0,No,Salle 24,70.0,0.5611111111111111,1.0,0.35972393505391786,0.0,61.453713527851455,0,0,0,1,False,False,True,False,False,False
ENSPD001997,Female,24.0,3,0.8149300155520994,12.0,0.4476614699331849,0.691,0.479,0.0,6.7,37.7,No,Yes,Middle,2.0,Yes,Salle 5,154.0,0.45138888888888895,0.0,0.36840286444950077,0.0,61.59497568881685,0,1,1,0,False,False,False,False,False,True
ENSPD001998,Male,26.0,1,0.9999999999999999,0.0,0.7884187082405345,0.9109999999999999,0.948,1.0,2.5,4.4,No,No,Low,1.0,Yes,Salle 6,143.0,0.8986111111111112,1.0,0.2238314466603845,0.2,61.800132802124836,1,0,1,0,True,False,False,False,False,False
ENSPD001999,Male,19.0,2,0.9548989113530325,3.0,0.5846325167037862,0.6559999999999999,0.7709999999999999,0.0,1.4,12.9,Yes,No,High,0.0,Yes,Salle 25,185.0,0.6736111111111112,1.0,0.29435306251938154,0.0,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD002000,Male,24.0,3,0.5552099533437015,29.0,0.6258351893095769,0.355,0.48600000000000004,1.0,0.2,0.0,Yes,No,Middle,2.0,Yes,Salle 9,212.0,0.31527777777777777,0.0,0.35989454821111766,0.1428,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD002001,Male,22.0,4,0.9051321928460342,6.0,0.4342984409799555,0.0,0.873,1.0,1.5,15.3,No,No,Middle,0.0,No,Salle 4,157.0,0.28888888888888886,0.0,0.5482589857008136,0.18780000000000002,61.800132802124836,1,0,0,0,True,False,False,False,False,False
ENSPD002002,Male,19.0,2,0.9999999999999999,0.0,0.6213808463251671,0.6890000000000001,0.455,1.0,0.8,10.5,Yes,No,High,4.0,Yes,Salle 26,177.0,0.37916666666666665,1.0,0.49815325375307606,0.2,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD002003,Female,23.0,2,0.7231726283048211,0.0,0.4398663697104678,0.443,0.35100000000000003,0.0,0.6,13.3,No,No,High,4.0,Yes,Salle 15,185.0,0.2069444444444445,0.0,0.5558742819167241,0.0,61.800132802124836,0,0,1,0,True,False,False,False,False,False
ENSPD002004,Male,24.0,2,0.9051321928460342,6.0,0.46436525612472157,0.6020000000000001,0.467,1.0,1.9,14.7,No,No,High,1.0,No,Salle 6,298.0,0.37083333333333335,0.0,0.4661041151859906,0.18780000000000002,61.36358885017421,1,0,0,0,False,False,False,True,False,False
ENSPD002005,Male,21.0,3,0.900466562986003,6.0,0.5434298440979956,0.474,0.794,3.0,3.1,18.8,Yes,Yes,High,1.0,Yes,Salle 29,185.0,0.5555555555555556,1.0,0.335624268636154,0.5615999999999999,61.453713527851455,1,1,1,1,False,False,True,False,False,False
ENSPD002006,Female,24.0,1,0.6640746500777605,22.0,0.6848552338530067,0.461,0.868,2.0,1.2,8.5,Yes,No,Middle,1.0,Yes,Salle 13,186.0,0.7013888888888888,1.0,0.19977553423959585,0.31360000000000005,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD002007,Male,19.0,1,0.5645412130637636,28.0,0.7026726057906458,0.48200000000000004,0.635,0.0,1.4,3.7,Yes,No,Middle,3.0,Yes,Salle 11,186.0,0.4291666666666667,1.0,0.28673913170010523,0.0,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD002008,Female,19.0,3,0.6547433903576981,22.0,0.7071269487750558,0.499,0.266,0.0,1.4,22.1,No,Yes,Middle,1.0,Yes,Salle 1,104.0,0.3597222222222223,0.0,0.36932549577589846,0.0,60.567119565217396,0,1,1,0,False,True,False,False,False,False
ENSPD002009,Male,22.0,4,0.40902021772939345,38.0,0.3452115812917595,0.76,0.635,0.0,0.3,4.3,Yes,No,Middle,1.0,No,Salle 9,230.0,0.2680555555555556,0.0,0.32839970696733045,0.0,61.36358885017421,1,0,0,1,False,False,False,True,False,False
ENSPD002010,Male,22.0,3,0.9704510108864696,2.0,0.6113585746102449,0.723,0.42600000000000005,2.0,1.4,20.4,No,No,Middle,1.0,No,Salle 1,212.0,0.5097222222222222,1.0,0.38664948073025696,0.39239999999999997,61.916933638443936,1,0,0,0,False,False,False,False,True,False
ENSPD002011,Male,21.0,2,0.6671850699844478,21.0,0.576837416481069,0.40299999999999997,0.381,0.0,3.6,16.1,Yes,No,High,0.0,Yes,Salle 2,177.0,0.2777777777777778,0.0,0.4458137212917995,0.0,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD002012,Male,24.0,2,0.9611197511664075,2.0,0.3541202672605791,0.42700000000000005,0.693,0.0,1.6,7.1,Yes,No,Low,0.0,Yes,Salle 17,161.0,0.47638888888888886,1.0,0.40550841692960315,0.0,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD002013,Female,23.0,2,0.4898911353032659,33.0,0.6113585746102449,0.688,1.0,1.0,1.4,6.8,Yes,No,Middle,3.0,Yes,Salle 5,177.0,0.8069444444444445,1.0,0.12254471306219203,0.13440000000000002,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD002014,Male,24.0,5,0.9222395023328148,5.0,0.5679287305122495,0.616,0.799,1.0,1.4,12.3,Yes,No,Middle,0.0,Yes,Salle 30,48.0,0.7833333333333332,1.0,0.24200283271926773,0.19,61.93600823045268,1,0,1,1,False,False,False,False,False,False
ENSPD002015,Male,22.0,4,0.6283048211508552,24.0,0.6959910913140313,0.807,0.414,3.0,0.2,12.8,Yes,No,Middle,0.0,Yes,Salle 4,121.0,0.5097222222222222,1.0,0.2670677305616881,0.45659999999999995,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD002016,Male,23.0,1,0.48055987558320357,33.0,0.623608017817372,0.439,0.501,0.0,2.9,20.6,Yes,No,Middle,1.0,No,Salle 16,186.0,0.39861111111111114,1.0,0.2712307733827294,0.0,61.916933638443936,1,0,0,1,False,False,False,False,True,False
ENSPD002017,Male,21.0,2,0.9999999999999999,0.0,0.5189309576837416,0.798,0.54,1.0,0.7,8.9,Yes,No,Middle,1.0,Yes,Salle 20,231.0,0.5499999999999999,1.0,0.37187660319936156,0.2,61.916933638443936,1,0,1,1,False,False,False,False,True,False
ENSPD002018,Female,26.0,3,0.926905132192846,5.0,0.7650334075723831,0.3,0.718,1.0,0.7,7.6,Yes,No,Middle,1.0,No,Salle 11,212.0,0.5458333333333333,1.0,0.3498809224790034,0.1906,61.916933638443936,0,0,0,1,False,False,False,False,True,False
ENSPD002019,Male,20.0,3,0.7589424572317262,16.0,0.23942093541202675,0.583,0.9540000000000001,0.0,5.8,29.6,Yes,No,Middle,3.0,No,Salle 18,154.0,0.6027777777777776,1.0,0.2665201033583807,0.0,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD002020,Female,26.0,2,0.7262830482115087,18.0,0.5991091314031181,0.708,0.547,1.0,1.1,8.4,No,No,Middle,1.0,No,Salle 2,298.0,0.5208333333333334,1.0,0.2954086242336246,0.1648,61.36358885017421,0,0,0,0,False,False,False,True,False,False
ENSPD002021,Female,22.0,4,0.80248833592535,13.0,0.3162583518930958,0.24600000000000002,0.948,1.0,3.1,18.4,No,No,Middle,1.0,Yes,Salle 16,178.0,0.46805555555555556,1.0,0.352964449376556,0.1746,61.916933638443936,0,0,1,0,False,False,False,False,True,False
ENSPD002022,Male,19.0,4,0.7558320373250388,16.0,0.4576837416481069,0.997,1.0,1.0,2.0,9.8,Yes,No,High,0.0,Yes,Salle 6,157.0,0.9277777777777778,1.0,0.15839149066706612,0.1686,61.800132802124836,1,0,1,1,True,False,False,False,False,False
ENSPD002023,Female,25.0,3,0.5723172628304821,28.0,0.6982182628062361,0.8590000000000001,0.5700000000000001,2.0,0.8,6.0,Yes,No,Low,1.0,Yes,Salle 25,188.0,0.6805555555555556,1.0,0.18036494823546892,0.29,61.800132802124836,0,0,1,1,True,False,False,False,False,False
ENSPD002024,Male,22.0,4,0.6438569206842922,23.0,0.39755011135857465,0.736,0.5650000000000001,3.0,0.3,6.0,Yes,No,Middle,1.0,Yes,Salle 27,173.0,0.41388888888888886,1.0,0.32706268427355656,0.46259999999999996,61.453713527851455,1,0,1,1,False,False,True,False,False,False
ENSPD002025,Male,24.0,4,0.9999999999999999,0.0,0.3719376391982183,0.446,0.568,1.0,3.2,19.1,Yes,No,Middle,0.0,No,Salle 28,173.0,0.36111111111111116,0.0,0.5151887903011472,0.2,61.453713527851455,1,0,0,1,False,False,True,False,False,False
ENSPD002026,Male,24.0,4,0.9999999999999999,0.0,1.0,0.608,0.652,0.0,2.9,16.1,No,Yes,Middle,1.0,Yes,Salle 25,230.0,0.6708333333333333,1.0,0.3087921189791655,0.0,61.36358885017421,1,1,1,0,False,False,False,True,False,False
ENSPD002027,Female,23.0,5,0.9999999999999999,0.0,0.3830734966592428,0.762,0.568,0.0,0.4,7.4,Yes,No,Low,1.0,Yes,Salle 8,70.0,0.5319444444444444,1.0,0.38283577089381615,0.0,61.453713527851455,0,0,1,1,False,False,True,False,False,False
ENSPD002028,Other,21.0,2,0.8087091757387247,12.0,0.6113585746102449,0.418,0.8170000000000001,1.0,0.6,3.8,No,No,High,1.0,Yes,Salle 26,177.0,0.6000000000000001,1.0,0.2834553817339537,0.1754,61.453713527851455,2,0,1,0,False,False,True,False,False,False
ENSPD002029,Male,24.0,2,0.6562986003110421,22.0,0.5812917594654788,0.588,0.33,0.0,2.9,11.8,Yes,No,Middle,1.0,No,Salle 25,161.0,0.3944444444444445,1.0,0.3449612384704689,0.0,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD002030,Female,22.0,4,0.5707620528771385,28.0,0.522271714922049,0.784,0.533,1.0,8.2,37.6,Yes,No,Middle,0.0,Yes,Salle 20,178.0,0.45972222222222214,1.0,0.2721199729727193,0.1448,61.916933638443936,0,0,1,1,False,False,False,False,True,False
ENSPD002031,Male,23.0,4,0.583203732503888,27.0,0.7048997772828508,0.616,0.706,1.0,3.7,13.1,Yes,No,Low,1.0,Yes,Salle 19,121.0,0.4361111111111111,1.0,0.28992683227400384,0.1464,61.59497568881685,1,0,1,1,False,False,False,False,False,True
ENSPD002032,Male,18.0,5,0.6174183514774495,25.0,0.6113585746102449,0.68,0.8140000000000001,1.0,2.3,17.6,No,Yes,Middle,1.0,Yes,Salle 15,80.0,0.6638888888888889,1.0,0.19918940221770617,0.15080000000000002,61.800132802124836,1,1,1,0,True,False,False,False,False,False
ENSPD002033,Male,23.0,1,0.9999999999999999,0.0,0.6113585746102449,0.304,1.0,0.0,4.9,19.1,Yes,No,Middle,1.0,Yes,Salle 30,248.0,0.475,1.0,0.4206509203939114,0.0,61.36358885017421,1,0,1,1,False,False,False,True,False,False
ENSPD002034,Female,21.0,3,0.9999999999999999,0.0,0.5244988864142539,0.45,0.38200000000000006,1.0,0.7,6.2,Yes,Yes,Middle,0.0,No,Salle 14,130.0,0.30694444444444435,0.0,0.5721619410377337,0.2,61.93600823045268,0,1,0,1,False,False,False,False,False,False
ENSPD002035,Female,25.0,1,0.8600311041990668,9.0,0.7516703786191538,0.529,0.51,0.0,1.4,7.0,No,No,Low,0.0,Yes,Salle 29,248.0,0.4847222222222223,1.0,0.36338146284904504,0.0,61.36358885017421,0,0,1,0,False,False,False,True,False,False
ENSPD002036,Male,23.0,3,0.541213063763608,30.0,0.6581291759465479,0.7120000000000001,0.187,2.0,0.8,11.9,No,No,Middle,3.0,Yes,Salle 1,104.0,0.2847222222222222,0.0,0.3786864529598297,0.28200000000000003,60.567119565217396,1,0,1,0,False,True,False,False,False,False
ENSPD002037,Male,22.0,1,0.8864696734059098,7.0,0.7939866369710468,0.494,0.418,3.0,7.1,36.0,Yes,No,Middle,0.0,No,Salle 6,121.0,0.3944444444444445,1.0,0.4383470826500434,0.5562,61.59497568881685,1,0,0,1,False,False,False,False,False,True
ENSPD002038,Male,23.0,1,0.6749611197511663,21.0,0.6959910913140313,0.643,0.28600000000000003,5.0,4.3,11.5,No,No,Middle,2.0,Yes,Salle 22,186.0,0.43333333333333335,1.0,0.326843609969363,0.791,61.916933638443936,1,0,1,0,False,False,False,False,True,False
ENSPD002039,Male,20.0,1,0.3188180404354588,44.0,0.9120267260579065,0.49600000000000005,0.536,2.0,0.1,15.7,Yes,No,Middle,1.0,Yes,Salle 18,186.0,0.5277777777777778,1.0,0.152411712190434,0.22480000000000003,61.916933638443936,1,0,1,1,False,False,False,False,True,False
